model/speed_PyTorch(ms),val/cls_loss,confusion_matrix,F1_curve,_timestamp,train_batch0,train/cls_loss,PR_curve,model/parameters,lr/pg1,_step,metrics/mAP50(B),train_batch1,train/box_loss,curves/Recall-Confidence(B)_table,confusion_matrix_normalized,lr/pg0,model/GFLOPs,val_batch1_pred,metrics/mAP50-95(B),train/dfl_loss,results,train_batch2,R_curve,lr/pg2,val_batch2_pred,val_batch0_labels,curves/Precision-Recall(B)_table,P_curve,val_batch2_labels,_runtime,val_batch1_labels,metrics/precision(B),curves/F1-Confidence(B)_table,val_batch0_pred,curves/Precision-Confidence(B)_table,metrics/recall(B),val/box_loss,labels,val/dfl_loss,variant,seed,run_name,epoch,train_batch6571,train_batch6570,train_batch6572,train_batch3331,train_batch3330,train_batch3332
,4.11436,,,1779978553.9883811,,1.92321,,,0.0004972307403303534,3,0.30079,,1.643,,,0.0009538517448965528,,,0.13621,1.79092,,,,0.0004972307403303534,,,,,,145.556631123,,0.38351,,,,0.38015,1.98828,,2.40406,baseline,42,baseline_seed42,3,,,,,,
,5.72148,,,1779978588.4797666,,1.91617,,,0.0004989015862392623,4,0.34094,,1.65796,,,0.0004989015862392623,,,0.15707,1.79069,,,,0.0004989015862392623,,,,,,180.056318773,,0.41643,,,,0.37734,1.97116,,2.33737,baseline,42,baseline_seed42,4,,,,,,
,2.31367,,,1779978625.1304235,,1.82475,,,0.0004980483885753333,5,0.39791,,1.61985,,,0.0004980483885753333,,,0.20254,1.77334,,,,0.0004980483885753333,,,,,,216.714935331,,0.45495,,,,0.44095,1.81477,,2.1497,baseline,42,baseline_seed42,5,,,,,,
,2.32367,,,1779978657.8722239,,1.75092,,,0.0004969528642972965,6,0.50023,,1.59332,,,0.0004969528642972965,,,0.26218,1.74785,,,,0.0004969528642972965,,,,,,249.959696695,,0.57902,,,,0.48809,1.73461,,2.02575,baseline,42,baseline_seed42,6,,,,,,
,1.90699,,,1779978691.0001426,,1.70721,,,0.0004956160945553505,7,0.53331,,1.56212,,,0.0004956160945553505,,,0.27458,1.71337,,,,0.0004956160945553505,,,,,,282.616175648,,0.58787,,,,0.51852,1.70947,,2.00445,baseline,42,baseline_seed42,7,,,,,,
,1.68322,,,1779978723.6634183,,1.6419,,,0.00049403939857984,8,0.54691,,1.53541,,,0.00049403939857984,,,0.28912,1.69615,,,,0.00049403939857984,,,,,,315.206994946,,0.5959,,,,0.53192,1.67775,,1.96133,baseline,42,baseline_seed42,8,,,,,,
,1.87136,,,1779978756.2726626,,1.61975,,,0.0004922243323793363,9,0.5705,,1.52163,,,0.0004922243323793363,,,0.30554,1.68412,,,,0.0004922243323793363,,,,,,347.836751293,,0.61901,,,,0.55781,1.6444,,1.91609,baseline,42,baseline_seed42,9,,,,,,
,1.62593,,,1779978790.2980566,,1.55458,,,0.0004901726872050434,10,0.57007,,1.50367,,,0.0004901726872050434,,,0.29892,1.68976,,,,0.0004901726872050434,,,,,,381.908060568,,0.62279,,,,0.55328,1.64755,,1.91,baseline,42,baseline_seed42,10,,,,,,
,1.61075,,,1779978823.0632176,,1.52393,,,0.0004878864877830505,11,0.59701,,1.49,,,0.0004878864877830505,,,0.33501,1.65405,,,,0.0004878864877830505,,,,,,414.735619059,,0.63614,,,,0.55665,1.57928,,1.83798,baseline,42,baseline_seed42,11,,,,,,
,1.52,,,1779978855.7753882,,1.5015,,,0.0004853679903161708,12,0.61471,,1.47642,,,0.0004853679903161708,,,0.33411,1.64681,,,,0.0004853679903161708,,,,,,447.527116107,,0.63727,,,,0.58986,1.59677,,1.8482,baseline,42,baseline_seed42,12,,,,,,
,1.50984,,,1779978888.53333,,1.44716,,,0.00048261968025734226,13,0.62366,,1.4617,,,0.00048261968025734226,,,0.34374,1.64105,,,,0.00048261968025734226,,,,,,480.240790767,,0.64915,,,,0.57054,1.5876,,1.84943,baseline,42,baseline_seed42,13,,,,,,
,1.74198,,,1779978921.3325245,,1.41784,,,0.00047964426985678535,14,0.6103,,1.44579,,,0.00047964426985678535,,,0.33837,1.62589,,,,0.00047964426985678535,,,,,,512.902153794,,0.62673,,,,0.58231,1.54376,,1.80525,baseline,42,baseline_seed42,14,,,,,,
,1.53166,,,1779978955.1135955,,1.40262,,,0.00047644469548533986,15,0.58533,,1.43144,,,0.00047644469548533986,,,0.33331,1.60698,,,,0.00047644469548533986,,,,,,546.667454315,,0.63051,,,,0.56825,1.53559,,1.82265,baseline,42,baseline_seed42,15,,,,,,
,1.39936,,,1779978987.7122386,,1.399,,,0.00047302411473662103,16,0.64472,,1.40817,,,0.00047302411473662103,,,0.36403,1.59756,,,,0.00047302411473662103,,,,,,579.261247085,,0.65507,,,,0.63185,1.53819,,1.79795,baseline,42,baseline_seed42,16,,,,,,
,1.53406,,,1779979020.2314706,,1.36087,,,0.00046938590331085624,17,0.61982,,1.41095,,,0.00046938590331085624,,,0.34581,1.60136,,,,0.00046938590331085624,,,,,,611.817673316,,0.62861,,,,0.59828,1.55249,,1.83695,baseline,42,baseline_seed42,17,,,,,,
,1.50066,,,1779979052.779961,,1.38243,,,0.0004655336516834761,18,0.62555,,1.41787,,,0.0004655336516834761,,,0.34676,1.59397,,,,0.0004655336516834761,,,,,,644.323175116,,0.6709,,,,0.57499,1.6011,,1.87548,baseline,42,baseline_seed42,18,,,,,,
,1.39673,,,1779979085.398001,,1.3465,,,0.0004614711615617487,19,0.62572,,1.38761,,,0.0004614711615617487,,,0.3538,1.58003,,,,0.0004614711615617487,,,,,,676.90053444,,0.67076,,,,0.59295,1.53083,,1.79896,baseline,42,baseline_seed42,19,,,,,,
,1.37936,,,1779979119.9900908,,1.312,,,0.00045720244213295403,20,0.64805,,1.38806,,,0.00045720244213295403,,,0.36745,1.58272,,,,0.00045720244213295403,,,,,,711.577765902,,0.66026,,,,0.62212,1.49642,,1.77834,baseline,42,baseline_seed42,20,,,,,,
,1.35246,,,1779979152.5050583,,1.28805,,,0.0004527317061077995,21,0.65222,,1.37009,,,0.0004527317061077995,,,0.36836,1.5725,,,,0.0004527317061077995,,,,,,744.035142735,,0.71216,,,,0.58902,1.52988,,1.79953,baseline,42,baseline_seed42,21,,,,,,
,1.5359,,,1779979184.926805,,1.27647,,,0.0004480633655629834,22,0.62986,,1.35637,,,0.0004480633655629834,,,0.36052,1.56727,,,,0.0004480633655629834,,,,,,776.459330543,,0.64873,,,,0.59683,1.55082,,1.80631,baseline,42,baseline_seed42,22,,,,,,
,1.33853,,,1779979217.3964193,,1.27186,,,0.00044320202758700784,23,0.6618,,1.33588,,,0.00044320202758700784,,,0.37574,1.5485,,,,0.00044320202758700784,,,,,,808.923993799,,0.68225,,,,0.62021,1.52985,,1.80147,baseline,42,baseline_seed42,23,,,,,,
,1.30705,,,1779979250.378203,,1.2328,,,0.0004381524897335388,24,0.66174,,1.34197,,,0.0004381524897335388,,,0.38465,1.54709,,,,0.0004381524897335388,,,,,,841.896958143,,0.66241,,,,0.62492,1.53134,,1.82143,baseline,42,baseline_seed42,24,,,,,,
,1.26064,,,1779979284.918721,,1.2336,,,0.0004329197352867994,25,0.67916,,1.33575,,,0.0004329197352867994,,,0.39759,1.54612,,,,0.0004329197352867994,,,,,,876.603398848,,0.68838,,,,0.61994,1.49796,,1.7782,baseline,42,baseline_seed42,25,,,,,,
,1.31543,,,1779979317.579593,,1.20639,,,0.0004275089283436705,26,0.67874,,1.32705,,,0.0004275089283436705,,,0.39475,1.53076,,,,0.0004275089283436705,,,,,,909.209391653,,0.70175,,,,0.62421,1.48338,,1.75956,baseline,42,baseline_seed42,26,,,,,,
,1.26145,,,1779979350.116426,,1.17371,,,0.0004219254087173504,27,0.68249,,1.30106,,,0.0004219254087173504,,,0.39613,1.52854,,,,0.0004219254087173504,,,,,,941.725391871,,0.69368,,,,0.63631,1.52373,,1.81695,baseline,42,baseline_seed42,27,,,,,,
,1.35407,,,1779979382.620595,,1.16688,,,0.0004161746866676038,28,0.66137,,1.3163,,,0.0004161746866676038,,,0.38852,1.52358,,,,0.0004161746866676038,,,,,,974.23668016,,0.67549,,,,0.61336,1.48933,,1.76191,baseline,42,baseline_seed42,28,,,,,,
,1.26605,,,1779979415.1789756,,1.16575,,,0.00041026243746280074,29,0.68733,,1.30859,,,0.00041026243746280074,,,0.39922,1.51938,,,,0.00041026243746280074,,,,,,1006.791821262,,0.70084,,,,0.64753,1.468,,1.75714,baseline,42,baseline_seed42,29,,,,,,
,1.26272,,,1779979449.6039271,,1.1357,,,0.0004041944957791117,30,0.67924,,1.28334,,,0.0004041944957791117,,,0.39313,1.50311,,,,0.0004041944957791117,,,,,,1041.235419645,,0.69442,,,,0.62819,1.50561,,1.78822,baseline,42,baseline_seed42,30,,,,,,
,1.27314,,,1779979482.142914,,1.13378,,,0.00039797684994238717,31,0.66538,,1.28596,,,0.00039797684994238717,,,0.39782,1.50566,,,,0.00039797684994238717,,,,,,1073.731756284,,0.68731,,,,0.61831,1.46897,,1.74434,baseline,42,baseline_seed42,31,,,,,,
,1.16794,,,1779979514.642098,,1.10349,,,0.00039161563601840233,32,0.70524,,1.26137,,,0.00039161563601840233,,,0.41968,1.48984,,,,0.00039161563601840233,,,,,,1106.245163258,,0.70068,,,,0.65579,1.46875,,1.74926,baseline,42,baseline_seed42,32,,,,,,
,1.2449,,,1779979547.1068037,,1.10217,,,0.00038511713175730166,33,0.69547,,1.27234,,,0.00038511713175730166,,,0.40114,1.48095,,,,0.00038511713175730166,,,,,,1138.675121209,,0.70232,,,,0.64971,1.50791,,1.81059,baseline,42,baseline_seed42,33,,,,,,
,1.20868,,,1779979579.8593688,,1.08969,,,0.00037848775039821687,34,0.68905,,1.26561,,,0.00037848775039821687,,,0.39948,1.49063,,,,0.00037848775039821687,,,,,,1171.458781276,,0.73914,,,,0.61313,1.50364,,1.777,baseline,42,baseline_seed42,34,,,,,,
,1.20786,,,1779979612.7561207,,1.07065,,,0.0003717340343401745,35,0.69511,,1.25233,,,0.0003717340343401745,,,0.41124,1.47914,,,,0.0003717340343401745,,,,,,1204.322154739,,0.72854,,,,0.64392,1.47531,,1.75321,baseline,42,baseline_seed42,35,,,,,,
,1.2129,,,1779979645.7335548,,1.05103,,,0.0003648626486855379,36,0.70379,,1.23826,,,0.0003648626486855379,,,0.40987,1.47342,,,,0.0003648626486855379,,,,,,1237.315967371,,0.7233,,,,0.65096,1.49023,,1.77625,baseline,42,baseline_seed42,36,,,,,,
,1.26078,,,1779979678.579299,,1.05611,,,0.00035788037466235543,37,0.67837,,1.23462,,,0.00035788037466235543,,,0.39388,1.4709,,,,0.00035788037466235543,,,,,,1270.189720177,,0.71749,,,,0.62692,1.51,,1.79568,baseline,42,baseline_seed42,37,,,,,,
,1.1853,,,1779979711.552667,,1.03262,,,0.0003507941029321082,38,0.69641,,1.21169,,,0.0003507941029321082,,,0.40919,1.45333,,,,0.0003507941029321082,,,,,,1303.610322552,,0.72347,,,,0.63221,1.49287,,1.77903,baseline,42,baseline_seed42,38,,,,,,
,1.17502,,,1779979744.5153975,,1.00273,,,0.00034361082678945786,39,0.69629,,1.21423,,,0.00034361082678945786,,,0.41031,1.44861,,,,0.00034361082678945786,,,,,,1336.1036487,,0.69537,,,,0.65002,1.49542,,1.77639,baseline,42,baseline_seed42,39,,,,,,
,1.21963,,,1779979777.0238204,,0.99269,,,0.0003363376352607096,40,0.69787,,1.19963,,,0.0003363376352607096,,,0.41149,1.43669,,,,0.0003363376352607096,,,,,,1368.604506757,,0.74838,,,,0.62851,1.49582,,1.77399,baseline,42,baseline_seed42,40,,,,,,
,1.18713,,,1779979809.6896288,,0.98046,,,0.00032898170610779956,41,0.70267,,1.18928,,,0.00032898170610779956,,,0.41129,1.42711,,,,0.00032898170610779956,,,,,,1401.261455617,,0.73849,,,,0.61646,1.50695,,1.79208,baseline,42,baseline_seed42,41,,,,,,
,1.16437,,,1779979842.1524916,,0.96173,,,0.0003215502987447093,42,0.71117,,1.17915,,,0.0003215502987447093,,,0.4155,1.42794,,,,0.0003215502987447093,,,,,,1433.688580743,,0.72562,,,,0.6576,1.50427,,1.79635,baseline,42,baseline_seed42,42,,,,,,
,1.16332,,,1779979874.7217126,,0.9541,,,0.00031405074707330157,43,0.70468,,1.16329,,,0.00031405074707330157,,,0.41985,1.41972,,,,0.00031405074707330157,,,,,,1466.319377199,,0.72134,,,,0.63161,1.49935,,1.78518,baseline,42,baseline_seed42,43,,,,,,
,1.17927,,,1779979907.7281404,,0.93455,,,0.00030649045224564434,44,0.70384,,1.16607,,,0.00030649045224564434,,,0.41339,1.41736,,,,0.00030649045224564434,,,,,,1501.208182328,,0.74519,,,,0.63885,1.49486,,1.77044,baseline,42,baseline_seed42,44,,,,,,
,1.17003,,,1779979943.8776336,,0.92124,,,0.00029887687535996686,45,0.6995,,1.13676,,,0.00029887687535996686,,,0.41883,1.39065,,,,0.00029887687535996686,,,,,,1535.432807696,,0.73926,,,,0.63217,1.49549,,1.79703,baseline,42,baseline_seed42,45,,,,,,
,1.19655,,,1779979977.6075993,,0.93423,,,0.00029121753009745717,46,0.6966,,1.16518,,,0.00029121753009745717,,,0.41061,1.41989,,,,0.00029121753009745717,,,,,,1569.71239279,,0.71631,,,,0.65482,1.51562,,1.79421,baseline,42,baseline_seed42,46,,,,,,
,1.16429,,,1779980010.798517,,0.89143,,,0.00028351997530716536,47,0.70593,,1.12846,,,0.00028351997530716536,,,0.41728,1.38295,,,,0.00028351997530716536,,,,,,1602.34200569,,0.71272,,,,0.65437,1.49667,,1.79028,baseline,42,baseline_seed42,47,,,,,,
,1.17344,,,1779980043.8211296,,0.89477,,,0.00027579180754633227,48,0.70399,,1.12511,,,0.00027579180754633227,,,0.41745,1.38449,,,,0.00027579180754633227,,,,,,1635.44925693,,0.69833,,,,0.66971,1.49038,,1.78579,baseline,42,baseline_seed42,48,,,,,,
,1.12975,,,1779980077.049847,,0.87123,,,0.0002680406535835051,49,0.71438,,1.10402,,,0.0002680406535835051,,,0.4289,1.37067,,,,0.0002680406535835051,,,,,,1668.635200139,,0.74293,,,,0.63995,1.49409,,1.77874,baseline,42,baseline_seed42,49,,,,,,
,1.16578,,,1779980110.0002577,,0.85914,,,0.0002602741628718368,50,0.70122,,1.0982,,,0.0002602741628718368,,,0.41339,1.36181,,,,0.0002602741628718368,,,,,,1701.607316822,,0.73091,,,,0.64823,1.50374,,1.79284,baseline,42,baseline_seed42,50,,,,,,
,1.16396,,,1779980142.8945742,,0.86937,,,0.00025250000000000007,51,0.69546,,1.09572,,,0.00025250000000000007,,,0.40659,1.37207,,,,0.00025250000000000007,,,,,,1734.449516516,,0.71878,,,,0.65717,1.54786,,1.84318,baseline,42,baseline_seed42,51,,,,,,
,1.13101,,,1779980175.7982738,,0.86595,,,0.0002447258371281633,52,0.72073,,1.09906,,,0.0002447258371281633,,,0.42808,1.36328,,,,0.0002447258371281633,,,,,,1767.472083498,,0.74202,,,,0.66726,1.52395,,1.84077,baseline,42,baseline_seed42,52,,,,,,
,1.13651,,,1779980208.7368813,,0.82482,,,0.0002369593464164949,53,0.71456,,1.06266,,,0.0002369593464164949,,,0.42709,1.33973,,,,0.0002369593464164949,,,,,,1800.335105305,,0.71113,,,,0.66628,1.49909,,1.79977,baseline,42,baseline_seed42,53,,,,,,
,1.15756,,,1779980241.7845738,,0.80232,,,0.0002292081924536677,54,0.71339,,1.05637,,,0.0002292081924536677,,,0.42411,1.33555,,,,0.0002292081924536677,,,,,,1833.403032632,,0.76144,,,,0.63408,1.50043,,1.80453,baseline,42,baseline_seed42,54,,,,,,
,1.13887,,,1779980274.9766576,,0.79074,,,0.0002214800246928347,55,0.70815,,1.04539,,,0.0002214800246928347,,,0.41894,1.32614,,,,0.0002214800246928347,,,,,,1866.593836572,,0.71066,,,,0.66087,1.52435,,1.839,baseline,42,baseline_seed42,55,,,,,,
,1.13074,,,1779980308.0493066,,0.78942,,,0.0002137824699025429,56,0.71259,,1.02531,,,0.0002137824699025429,,,0.42438,1.31877,,,,0.0002137824699025429,,,,,,1899.929202214,,0.72911,,,,0.65603,1.50766,,1.80841,baseline,42,baseline_seed42,56,,,,,,
,1.15579,,,1779980341.0333402,,0.79101,,,0.0002061231246400332,57,0.70429,,1.03849,,,0.0002061231246400332,,,0.41324,1.32558,,,,0.0002061231246400332,,,,,,1932.997524962,,0.69367,,,,0.67634,1.53149,,1.8307,baseline,42,baseline_seed42,57,,,,,,
,1.13574,,,1779980373.9656434,,0.76681,,,0.00019850954775435582,58,0.71508,,1.02284,,,0.00019850954775435582,,,0.42796,1.30049,,,,0.00019850954775435582,,,,,,1965.781170091,,0.71535,,,,0.67056,1.50719,,1.81632,baseline,42,baseline_seed42,58,,,,,,
,1.13433,,,1779980406.8372235,,0.74771,,,0.00019094925292669846,59,0.70694,,1.00431,,,0.00019094925292669846,,,0.42192,1.29975,,,,0.00019094925292669846,,,,,,1998.673456667,,0.73385,,,,0.65413,1.52023,,1.85615,baseline,42,baseline_seed42,59,,,,,,
,1.13627,,,1779980439.7507799,,0.74767,,,0.0001834497012552908,60,0.71788,,1.01284,,,0.0001834497012552908,,,0.4288,1.31213,,,,0.0001834497012552908,,,,,,2031.63653926,,0.72498,,,,0.66239,1.50545,,1.81734,baseline,42,baseline_seed42,60,,,,,,
,1.14608,,,1779980472.705841,,0.74818,,,0.00017601829389220065,61,0.71359,,1.00458,,,0.00017601829389220065,,,0.43242,1.31874,,,,0.00017601829389220065,,,,,,2064.465887604,,0.71469,,,,0.67242,1.50169,,1.82747,baseline,42,baseline_seed42,61,,,,,,
,1.15314,,,1779980505.4563026,,0.72923,,,0.00016866236473929043,62,0.70817,,0.97739,,,0.00016866236473929043,,,0.4208,1.28564,,,,0.00016866236473929043,,,,,,2097.429921072,,0.73029,,,,0.67044,1.51203,,1.8492,baseline,42,baseline_seed42,62,,,,,,
,1.1327,,,1779980538.495151,,0.7234,,,0.00016138917321054225,63,0.71239,,0.98645,,,0.00016138917321054225,,,0.42957,1.2846,,,,0.00016138917321054225,,,,,,2130.336151067,,0.74082,,,,0.65794,1.52199,,1.85598,baseline,42,baseline_seed42,63,,,,,,
,1.14703,,,1779980571.5184584,,0.70137,,,0.0001542058970678918,64,0.71208,,0.96633,,,0.0001542058970678918,,,0.43044,1.27038,,,,0.0001542058970678918,,,,,,2163.569861663,,0.70376,,,,0.68783,1.51069,,1.85737,baseline,42,baseline_seed42,64,,,,,,
,1.15275,,,1779980604.5115857,,0.69606,,,0.0001471196253376445,65,0.7084,,0.94742,,,0.0001471196253376445,,,0.4212,1.26401,,,,0.0001471196253376445,,,,,,2196.216758595,,0.7041,,,,0.68426,1.52117,,1.84619,baseline,42,baseline_seed42,65,,,,,,
,1.15829,,,1779980637.0990787,,0.68725,,,0.0001401373513144622,66,0.70618,,0.95227,,,0.0001401373513144622,,,0.4233,1.26755,,,,0.0001401373513144622,,,,,,2228.827818824,,0.71522,,,,0.67141,1.51892,,1.85892,baseline,42,baseline_seed42,66,,,,,,
,1.15272,,,1779980669.8828833,,0.68141,,,0.00013326596565982546,67,0.70234,,0.93407,,,0.00013326596565982546,,,0.42783,1.25746,,,,0.00013326596565982546,,,,,,2261.594228463,,0.701,,,,0.66533,1.49526,,1.83608,baseline,42,baseline_seed42,67,,,,,,
,1.15553,,,1779980702.80256,,0.6831,,,0.0001265122496017831,68,0.71269,,0.93948,,,0.0001265122496017831,,,0.42547,1.25986,,,,0.0001265122496017831,,,,,,2294.544029089,,0.7267,,,,0.67351,1.53271,,1.87033,baseline,42,baseline_seed42,68,,,,,,
,1.16909,,,1779980736.5206182,,0.67324,,,0.00011988286824269823,69,0.70776,,0.91181,,,0.00011988286824269823,,,0.42811,1.25002,,,,0.00011988286824269823,,,,,,2328.205257065,,0.70267,,,,0.67198,1.53696,,1.89004,baseline,42,baseline_seed42,69,,,,,,
,1.1576,,,1779980769.2452013,,0.66308,,,0.00011338436398159763,70,0.7086,,0.91162,,,0.00011338436398159763,,,0.42861,1.24256,,,,0.00011338436398159763,,,,,,2361.020032144,,0.73862,,,,0.64806,1.51908,,1.86934,baseline,42,baseline_seed42,70,,,,,,
,1.16436,,,1779980802.2303972,,0.65076,,,0.00010702315005761298,71,0.71481,,0.90311,,,0.00010702315005761298,,,0.43386,1.23415,,,,0.00010702315005761298,,,,,,2393.915723201,,0.71447,,,,0.67584,1.51122,,1.86169,baseline,42,baseline_seed42,71,,,,,,
,1.15315,,,1779980835.209398,,0.64748,,,0.0001008055042208883,72,0.70851,,0.90161,,,0.0001008055042208883,,,0.42693,1.23378,,,,0.0001008055042208883,,,,,,2426.959957384,,0.72456,,,,0.65393,1.52711,,1.87712,baseline,42,baseline_seed42,72,,,,,,
,1.17159,,,1779980868.1520097,,0.63518,,,9.473756253719929e-05,73,0.71312,,0.88941,,,9.473756253719929e-05,,,0.42778,1.21814,,,,9.473756253719929e-05,,,,,,2459.870806279,,0.74219,,,,0.65999,1.53271,,1.91474,baseline,42,baseline_seed42,73,,,,,,
,1.17602,,,1779980901.3057885,,0.64852,,,8.882531333239618e-05,74,0.71512,,0.90446,,,8.882531333239618e-05,,,0.42929,1.23534,,,,8.882531333239618e-05,,,,,,2493.002070228,,0.73061,,,,0.66752,1.52563,,1.90113,baseline,42,baseline_seed42,74,,,,,,
,1.17087,,,1779980934.2503908,,0.61754,,,8.307459128264955e-05,75,0.70841,,0.88144,,,8.307459128264955e-05,,,0.42796,1.21568,,,,8.307459128264955e-05,,,,,,2525.977136732,,0.73087,,,,0.66266,1.54338,,1.90801,baseline,42,baseline_seed42,75,,,,,,
,1.16891,,,1779980967.2292943,,0.61362,,,7.749107165632952e-05,76,0.71476,,0.87047,,,7.749107165632952e-05,,,0.42864,1.20888,,,,7.749107165632952e-05,,,,,,2558.988415449,,0.74001,,,,0.65795,1.53985,,1.91566,baseline,42,baseline_seed42,76,,,,,,
,1.17754,,,1779981000.3519516,,0.60663,,,7.208026471320073e-05,77,0.71595,,0.86823,,,7.208026471320073e-05,,,0.43132,1.21118,,,,7.208026471320073e-05,,,,,,2592.224563099,,0.72714,,,,0.67272,1.54548,,1.94081,baseline,42,baseline_seed42,77,,,,,,
,1.17108,,,1779981033.6200042,,0.60028,,,6.684751026646124e-05,78,0.70699,,0.8546,,,6.684751026646124e-05,,,0.42727,1.20273,,,,6.684751026646124e-05,,,,,,2625.804024102,,0.748,,,,0.64579,1.55152,,1.93999,baseline,42,baseline_seed42,78,,,,,,
,1.18261,,,1779981066.972991,,0.59957,,,6.179797241299223e-05,79,0.71199,,0.85409,,,6.179797241299223e-05,,,0.42663,1.20209,,,,6.179797241299223e-05,,,,,,2659.093099019,,0.72661,,,,0.67034,1.54471,,1.94577,baseline,42,baseline_seed42,79,,,,,,
,1.16858,,,1779981100.2173312,,0.58143,,,5.693663443701663e-05,80,0.712,,0.83234,,,5.693663443701663e-05,,,0.43275,1.19514,,,,5.693663443701663e-05,,,,,,2692.24425607,,0.73103,,,,0.66185,1.54601,,1.96082,baseline,42,baseline_seed42,80,,,,,,
,1.17824,,,1779981133.293998,,0.60119,,,5.22682938922005e-05,81,0.70504,,0.85132,,,5.22682938922005e-05,,,0.43023,1.19926,,,,5.22682938922005e-05,,,,,,2725.329187284,,0.69473,,,,0.67831,1.54196,,1.93671,baseline,42,baseline_seed42,81,,,,,,
,1.17561,,,1779981166.4094768,,0.58746,,,4.7797557867045985e-05,82,0.70894,,0.83418,,,4.7797557867045985e-05,,,0.43241,1.19301,,,,4.7797557867045985e-05,,,,,,2758.42868272,,0.71927,,,,0.66461,1.53826,,1.94156,baseline,42,baseline_seed42,82,,,,,,
,1.18363,,,1779981199.4240243,,0.56995,,,4.3528838438251336e-05,83,0.70573,,0.81565,,,4.3528838438251336e-05,,,0.42573,1.18103,,,,4.3528838438251336e-05,,,,,,2791.571898374,,0.68706,,,,0.6957,1.55232,,1.96939,baseline,42,baseline_seed42,83,,,,,,
,1.1757,,,1779981234.564391,,0.56941,,,3.946634831652396e-05,84,0.71039,,0.82004,,,3.946634831652396e-05,,,0.42925,1.18122,,,,3.946634831652396e-05,,,,,,2827.792850209,,0.70608,,,,0.68892,1.5489,,1.9627,baseline,42,baseline_seed42,84,,,,,,
,1.18351,,,1779981268.9065151,,0.56943,,,3.561409668914378e-05,85,0.7163,,0.8109,,,3.561409668914378e-05,,,0.43179,1.17277,,,,3.561409668914378e-05,,,,,,2863.329707119,,0.69756,,,,0.69413,1.56011,,1.98143,baseline,42,baseline_seed42,85,,,,,,
,1.18912,,,1779981304.3519673,,0.56056,,,3.1975885263378965e-05,86,0.7122,,0.81404,,,3.1975885263378965e-05,,,0.43132,1.18014,,,,3.1975885263378965e-05,,,,,,2896.484834484,,0.69839,,,,0.6923,1.55781,,1.9784,baseline,42,baseline_seed42,86,,,,,,
,1.18856,,,1779981337.6407595,,0.56657,,,2.855530451466021e-05,87,0.7099,,0.80488,,,2.855530451466021e-05,,,0.42985,1.17005,,,,2.855530451466021e-05,,,,,,2929.862685701,,0.69829,,,,0.68653,1.55224,,1.97672,baseline,42,baseline_seed42,87,,,,,,
,1.19763,,,1779981370.8002288,,0.55355,,,2.5355730143214685e-05,88,0.70876,,0.79303,,,2.5355730143214685e-05,,,0.43262,1.16354,,,,2.5355730143214685e-05,,,,,,2962.658178298,,0.72154,,,,0.66651,1.54776,,1.98096,baseline,42,baseline_seed42,88,,,,,,
,1.19213,,,1779981403.597969,,0.54338,,,2.2380319742657805e-05,89,0.70677,,0.79012,,,2.2380319742657805e-05,,,0.42975,1.15583,,,,2.2380319742657805e-05,,,,,,2995.430324819,,0.69082,,,,0.68839,1.55101,,1.97619,baseline,42,baseline_seed42,89,,,,,,
,1.19717,,,1779981436.9990795,,0.54907,,,1.9632009683829166e-05,90,0.70671,,0.79963,,,1.9632009683829166e-05,,,0.42842,1.17531,,,,1.9632009683829166e-05,,,,,,3030.420563557,,0.69593,,,,0.68425,1.5533,,1.97728,baseline,42,baseline_seed42,90,,,,,,
,1.19507,,,1779981471.4205892,,0.49134,,,1.7113512216949455e-05,91,0.69811,,0.7784,,,1.7113512216949455e-05,,,0.41719,1.1497,,,,1.7113512216949455e-05,,,,,,3063.240364872,,0.72597,,,,0.66276,1.57422,,2.03225,baseline,42,baseline_seed42,91,"{'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/train_batch6571_91_9829c11e64e6d383bd2b.jpg', 'sha256': '9829c11e64e6d383bd2bd34de9c5e3410cf1efde13127075c52ca88d5a71d59f', 'size': 627123, 'height': 1920}","{'path': 'media/images/train_batch6570_91_a51c62a5ba5a4742c4af.jpg', 'sha256': 'a51c62a5ba5a4742c4aff42e65c48244e5a9b68b4b49920bf051b6aa12db9a08', 'size': 654976, 'height': 1920, 'width': 1920, '_type': 'image-file', 'format': 'jpg'}","{'sha256': 'afcb365527ab32114917c17779dd8bd9b8488cf7c77a3a1380fa1e368ec3ad7a', 'size': 591105, 'height': 1920, 'width': 1920, '_type': 'image-file', 'format': 'jpg', 'path': 'media/images/train_batch6572_91_afcb365527ab32114917.jpg'}",,,
,1.20626,,,1779981504.131479,,0.45354,,,1.4827312794956637e-05,92,0.70495,,0.74305,,,1.4827312794956637e-05,,,0.42096,1.12885,,,,1.4827312794956637e-05,,,,,,3095.819854795,,0.74257,,,,0.65223,1.56442,,2.01903,baseline,42,baseline_seed42,92,,,,,,
,1.21027,,,1779981536.6682878,,0.44787,,,1.2775667620663789e-05,93,0.70594,,0.74145,,,1.2775667620663789e-05,,,0.42249,1.12432,,,,1.2775667620663789e-05,,,,,,3128.265782207,,0.74571,,,,0.64765,1.5645,,2.01468,baseline,42,baseline_seed42,93,,,,,,
